ID,Name,BCDCCollection,BossDBURI,Description,ArchiveURL,Creator,DateCreated,ChannelType,DataType,Public,Contributors,License
70_YApLR,DIC,ABC485,bossdb://NeuroPAL_Left_Right_Views/70_YApLR/DIC,NeuroPAL: A Multicolor Atlas for Whole-Brain Neuronal Identification in C. elegans,https://api.bossdb.io/v1/mgmt/resources/NeuroPAL_Left_Right_Views,bossadmin,x/x/xxxx,Image,uint8,True,Eviatar Yemini|Albert Lin|Amin Nejatbakhsh|Erdem Varol|Ruoxi Sun|Gonzalo E.Mena|Aravinthan D.T. Samuel|Liam Paninski|Vivek Venkatachalam|Oliver Hobert,CC-BY 4.0
70_YApLR,GREEN,ABC486,bossdb://NeuroPAL_Left_Right_Views/70_YApLR/GREEN,NeuroPAL: A Multicolor Atlas for Whole-Brain Neuronal Identification in C. elegans,https://api.bossdb.io/v1/mgmt/resources/NeuroPAL_Left_Right_Views,bossadmin,x/x/xxxx,Image,uint8,True,Eviatar Yemini|Albert Lin|Amin Nejatbakhsh|Erdem Varol|Ruoxi Sun|Gonzalo E.Mena|Aravinthan D.T. Samuel|Liam Paninski|Vivek Venkatachalam|Oliver Hobert,CC-BY 4.0
70_YApLR,RED,ABC487,bossdb://NeuroPAL_Left_Right_Views/70_YApLR/RED,NeuroPAL: A Multicolor Atlas for Whole-Brain Neuronal Identification in C. elegans,https://api.bossdb.io/v1/mgmt/resources/NeuroPAL_Left_Right_Views,bossadmin,x/x/xxxx,Image,uint8,True,Eviatar Yemini|Albert Lin|Amin Nejatbakhsh|Erdem Varol|Ruoxi Sun|Gonzalo E.Mena|Aravinthan D.T. Samuel|Liam Paninski|Vivek Venkatachalam|Oliver Hobert,CC-BY 4.0
70_YApLR,WHITE,ABC488,bossdb://NeuroPAL_Left_Right_Views/70_YApLR/WHITE,NeuroPAL: A Multicolor Atlas for Whole-Brain Neuronal Identification in C. elegans,https://api.bossdb.io/v1/mgmt/resources/NeuroPAL_Left_Right_Views,bossadmin,x/x/xxxx,Image,uint8,True,Eviatar Yemini|Albert Lin|Amin Nejatbakhsh|Erdem Varol|Ruoxi Sun|Gonzalo E.Mena|Aravinthan D.T. Samuel|Liam Paninski|Vivek Venkatachalam|Oliver Hobert,CC-BY 4.0
FANC,em,ABC489,bossdb://phelps_hildebrand_graham2021/FANC/em,Reconstruction of motor control circuits in adult Drosophila using automated transmission electron microscopy,https://api.bossdb.io/v1/mgmt/resources/phelps_hildebrand_graham2021,bossadmin,x/x/xxxx,Image,uint8,True,Jasper S.Phelps|David Grant|Colburn Hildebrand|Brett J.Graham|Aaron T.Kuan|Logan A.Thomas|Tri M.Nguyen|Julia Buhmann|Anthony W.Azevedo|Anne Sustar|Sweta Agrawal|Mingguan Liu|Brendan L.Shanny|Jan Funke|John C.Tuthill|Wei-Chung|Allen Lee,CC-BY 4.0
drBrain_120nm_rec,drBrain_120nm_rec,ABC491,bossdb://kuan_phelps2020/drosophila_brain_120nm/drBrain_120nm_rec,Dense neuronal reconstruction through X-ray holographic nano-tomography,https://api.bossdb.io/v1/mgmt/resources/kuan_phelps2020,bossadmin,x/x/xxxx,Image,uint8,True,Aaron T. Kuan|Jasper S. Phelps|Logan A. Thomas|Tri M. Nguyen|Julie Han|Chiao-Lin Chen|Anthony W. Azevedo|John C. Tuthill|Jan Funke|Peter Cloetens|Alexandra Pacureanu|Wei-Chung|Allen Lee,CC-BY 4.0
190515_merged_fullres,190515_merged_fullres,ABC492,bossdb://kuan_phelps2020/drosophila_leg_75nm/190515_merged_fullres,Dense neuronal reconstruction through X-ray holographic nano-tomography,https://api.bossdb.io/v1/mgmt/resources/kuan_phelps2020,bossadmin,x/x/xxxx,Image,uint8,True,Aaron T. Kuan|Jasper S. Phelps|Logan A. Thomas|Tri M. Nguyen|Julie Han|Chiao-Lin Chen|Anthony W. Azevedo|John C. Tuthill|Jan Funke|Peter Cloetens|Alexandra Pacureanu|Wei-Chung|Allen Lee,CC-BY 4.0
jaspersLegCryo_r1_50nm_rec,jaspersLegCryo_r1_50nm_rec,ABC493,bossdb://kuan_phelps2020/drosophila_VNC_50nm/jaspersLegCryo_r1_50nm_rec,Dense neuronal reconstruction through X-ray holographic nano-tomography,https://api.bossdb.io/v1/mgmt/resources/kuan_phelps2020,bossadmin,x/x/xxxx,Image,uint8,True,Aaron T. Kuan|Jasper S. Phelps|Logan A. Thomas|Tri M. Nguyen|Julie Han|Chiao-Lin Chen|Anthony W. Azevedo|John C. Tuthill|Jan Funke|Peter Cloetens|Alexandra Pacureanu|Wei-Chung|Allen Lee,CC-BY 4.0
mCTXsmall_17keV_850umBS_30nm,mCTXsmall_17keV_850umBS_30nm,ABC494,bossdb://kuan_phelps2020/mouse_cortex_30nm/mCTXsmall_17keV_850umBS_30nm,Dense neuronal reconstruction through X-ray holographic nano-tomography,https://api.bossdb.io/v1/mgmt/resources/kuan_phelps2020,bossadmin,x/x/xxxx,Image,uint8,True,Aaron T. Kuan|Jasper S. Phelps|Logan A. Thomas|Tri M. Nguyen|Julie Han|Chiao-Lin Chen|Anthony W. Azevedo|John C. Tuthill|Jan Funke|Peter Cloetens|Alexandra Pacureanu|Wei-Chung|Allen Lee,CC-BY 4.0
mCTXsmall_higher_40nm,mCTXsmall_higher_40nm,ABC495,bossdb://kuans_phelps2020/mouse_cortex_40nm/mCTXsmall_higher_40nm,Dense neuronal reconstruction through X-ray holographic nano-tomography,https://api.bossdb.io/v1/mgmt/resources/kuan_phelps2020,bossadmin,x/x/xxxx,Image,uint8,True,Aaron T. Kuan|Jasper S. Phelps|Logan A. Thomas|Tri M. Nguyen|Julie Han|Chiao-Lin Chen|Anthony W. Azevedo|John C. Tuthill|Jan Funke|Peter Cloetens|Alexandra Pacureanu|Wei-Chung|Allen Lee,CC-BY 4.0
image,image,ABC496,bossdbdb://parsad/parsad2020/image,A three-dimensional thalamocortical dataset for characterizing brain heterogeneity,https://api.bossdb.io/v1/mgmt/resources/prasad,bossadmin,x/x/xxxx,Image,uint8,True,Judy A. Prasad|Aishwarya H. Balwani|Erik C. Johnson|Joseph D. Miano|Vandana Sampathkumar|Vincent De Andrade|Kamel Fezzaa|Ming Du|Rafael Vescovi|Chris Jacobsen|Konrad P. Kording|Doga Gürsoy|William Gray Roncal|Narayanan Kasthuri|Eva L. Dyer,CC-BY 4.0
pixel_annoation,pixel_annoation,ABC497,bossdbdb://parsad/parsad2020/pixel_annotation,A three-dimensional thalamocortical dataset for characterizing brain heterogeneity,https://api.bossdb.io/v1/mgmt/resources/prasad,bossadmin,x/x/xxxx,Image,uint8,True,Judy A. Prasad|Aishwarya H. Balwani|Erik C. Johnson|Joseph D. Miano|Vandana Sampathkumar|Vincent De Andrade|Kamel Fezzaa|Ming Du|Rafael Vescovi|Chris Jacobsen|Konrad P. Kording|Doga Gürsoy|William Gray Roncal|Narayanan Kasthuri|Eva L. Dyer,CC-BY 4.0
region_of_interest,region_of_interest,ABC498,bossdbdb://parsad/parsad2020/region_of_interest,A three-dimensional thalamocortical dataset for characterizing brain heterogeneity,https://api.bossdb.io/v1/mgmt/resources/prasad,bossadmin,x/x/xxxx,Image,uint8,True,Judy A. Prasad|Aishwarya H. Balwani|Erik C. Johnson|Joseph D. Miano|Vandana Sampathkumar|Vincent De Andrade|Kamel Fezzaa|Ming Du|Rafael Vescovi|Chris Jacobsen|Konrad P. Kording|Doga Gürsoy|William Gray Roncal|Narayanan Kasthuri|Eva L. Dyer,CC-BY 4.0
unet_microseg,unet_microseg,ABC499,bossdbdb://parsad/parsad2020/unet_microseg,A three-dimensional thalamocortical dataset for characterizing brain heterogeneity,https://api.bossdb.io/v1/mgmt/resources/prasad,bossadmin,x/x/xxxx,Image,uint8,True,Judy A. Prasad|Aishwarya H. Balwani|Erik C. Johnson|Joseph D. Miano|Vandana Sampathkumar|Vincent De Andrade|Kamel Fezzaa|Ming Du|Rafael Vescovi|Chris Jacobsen|Konrad P. Kording|Doga Gürsoy|William Gray Roncal|Narayanan Kasthuri|Eva L. Dyer,CC-BY 4.0
inet_microseg_masked,inet_microseg_masked,ABC500,bossdbdb://parsad/parsad2020/unet_microseg_masked,A three-dimensional thalamocortical dataset for characterizing brain heterogeneity,https://api.bossdb.io/v1/mgmt/resources/prasad,bossadmin,x/x/xxxx,Image,uint8,True,Judy A. Prasad|Aishwarya H. Balwani|Erik C. Johnson|Joseph D. Miano|Vandana Sampathkumar|Vincent De Andrade|Kamel Fezzaa|Ming Du|Rafael Vescovi|Chris Jacobsen|Konrad P. Kording|Doga Gürsoy|William Gray Roncal|Narayanan Kasthuri|Eva L. Dyer,CC-BY 4.0
unet_region,unet_region,ABC501,bossdbdb://parsad/parsad2020/unet_region,A three-dimensional thalamocortical dataset for characterizing brain heterogeneity,https://api.bossdb.io/v1/mgmt/resources/prasad,bossadmin,x/x/xxxx,Image,uint8,True,Judy A. Prasad|Aishwarya H. Balwani|Erik C. Johnson|Joseph D. Miano|Vandana Sampathkumar|Vincent De Andrade|Kamel Fezzaa|Ming Du|Rafael Vescovi|Chris Jacobsen|Konrad P. Kording|Doga Gürsoy|William Gray Roncal|Narayanan Kasthuri|Eva L. Dyer,CC-BY 4.0
unet_region_16res,unet_region_16res,ABC502,bossdbdb://parsad/parsad2020/unet_region_16res,A three-dimensional thalamocortical dataset for characterizing brain heterogeneity,https://api.bossdb.io/v1/mgmt/resources/prasad,bossadmin,x/x/xxxx,Image,uint8,True,Judy A. Prasad|Aishwarya H. Balwani|Erik C. Johnson|Joseph D. Miano|Vandana Sampathkumar|Vincent De Andrade|Kamel Fezzaa|Ming Du|Rafael Vescovi|Chris Jacobsen|Konrad P. Kording|Doga Gürsoy|William Gray Roncal|Narayanan Kasthuri|Eva L. Dyer,CC-BY 4.0
em,em,ABC503,bossdb://morgan2020lgn/em,An individual interneuron participates in many kinds of inhibition and innervates much of the mouse visual thalamus,https://api.bossdb.io/v1/mgmt/resources/morgan2020,bossadmin,x/x/xxxx,Image,uint8,True,Josh L. Morgan|Jeff W. Lichtman,CC-BY 4.0
C1_Beads_488,C1_Beads_488,ABC504,bossdb://templier/Wafer1/C1_Beads_488,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
C1_Beads_546,C1_Beads_546,ABC505,bossdb://templier/Wafer1/C1_Beads_546,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
C1_EM,C1_EM,ABC506,bossdb://templier/Wafer1/C1_EM,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
C1_LM_448,C1_LM_448,ABC507,bossdb://templier/Wafer1/C1_LM_448,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
C`LM_546,C`LM_546,ABC508,bossdb://templier/Wafer1/C1_LM_546,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
C1_LM_647,C1_LM_647,ABC509,bossdb://templier/Wafer1/C1_LM_647,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
C1_LM_brightfield,C1_LM_brightfield,ABC510,bossdb://templier/Wafer1/C1_LM_brightfield,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
C1_LM_contrastedbrightfiled,C1_LM_contrastedbrightfiled,ABC511,bossdb://templier/Wafer1/C1_LM_contrastedbrightfiled,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
B6_Beads_488,B6_Beads_488,ABC512,bossdb://templier/Wafer3/B6_Beads_488,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
B6_Beads_546,B6_Beads_546,ABC513,bossdb://templier/Wafer3/B6_Beads_546,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
B6_LM_647,B6_LM_647,ABC514,bossdb://templier/Wafer3/B6_LM_647,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
B6_LM_brightfield,B6_LM_brightfield,ABC515,bossdb://templier/Wafer3/B6_LM_brightfield,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
B6_LM_contrastedbrightfield,B6_LM_contrastedbrightfield,ABC516,bossdb://templier/Wafer3/B6_LM_contrastedbrightfield,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
B6_SegmentedLM_647,B6_SegmentedLM_647,ABC517,bossdb://templier/Wafer3/B6_SegmentedLM_647,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
EM,EM,ABC518,bossdb://templier/Wafer3/EM,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy",https://api.bossdb.io/v1/mgmt/resources/templier/,bossadmin,x/x/xxxx,Image,uint8,True,Thomas Templier,CC-BY 4.0
em,em,ABC519,bossdb://wilson2019/P3/em,Developmental Rewiring between Cerebellar Climbing Fibers and Purkinje Cells Begins with Positive Feedback Synapse Addition,https://api.bossdb.io/v1/mgmt/resources/wilson2019,bossadmin,x/x/xxxx,Image,uint8,True,Alyssa Michelle Wilson|Richard Schalek|Adi Suissa-Peleg|Thouis R. Jones|Seymour Knowles-Barley|Hanspeter Pfister|Jeff W. Lichtman,CC-BY 4.0
em,em,ABC520,bossdb://wilson2019/P7/em,Developmental Rewiring between Cerebellar Climbing Fibers and Purkinje Cells Begins with Positive Feedback Synapse Addition,https://api.bossdb.io/v1/mgmt/resources/wilson2019,bossadmin,x/x/xxxx,Image,uint8,True,Alyssa Michelle Wilson|Richard Schalek|Adi Suissa-Peleg|Thouis R. Jones|Seymour Knowles-Barley|Hanspeter Pfister|Jeff W. Lichtman,CC-BY 4.0
Ch0,Ch0,ABC521,bossdb://Abagmouse/dentateECcagGFP3/Ch0,A community-developed open-source computational ecosystem for big neuro data,https://api.bossdb.io/v1/mgmt/resources/ABagemouse,bossadmin,x/x/xxxx,Image,uint8,True,Joshua T. Vogelstein|Eric Perlman|Benjamin Falk|Alex Baden|William Gray Roncal|Vikram Chandrashekhar|Forrest Collman|Sharmishtaa Seshamani|Jesse L. Patsolic|Kunal Lillaney|Michael Kazhdan|Robert Hider Jr.|Derek Pryor|Jordan Matelsky|Timothy Gion|Priya Manavalan|Brock Wester|Chevillet|Eric T. Trautman|Khaled Khairy|Eric Bridgeford|Dean M. Kleissas|Daniel J. Tward|Ailey K. Crow|Brian Hsueh|Matthew A. Wright|Michael I. Miller|Stephen J. Smith|R. Jacob Vogelstein|Karl Deisseroth|Randal Burns,CC-BY 4.0
channel0,channel0,ABC522,bossdb://bloss/bloss16/channel0,Single excitatory axons form clustered synapses onto CA1 pyramidal cell dendrites,https://api.bossdb.io/v1/mgmt/resources/bloss,bossadmin,x/x/xxxx,Image,uint8,True,Erik B. Bloss|Mark S. Cembrowski|Bill Karsh|Jennifer Colonell|Richard D. Fetter|Nelson Spruston,CC-BY 4.0
channel1,channel1,ABC523,bossdb://bloss/bloss16/channel1,Single excitatory axons form clustered synapses onto CA1 pyramidal cell dendrites,https://api.bossdb.io/v1/mgmt/resources/bloss,bossadmin,x/x/xxxx,Image,uint8,True,Erik B. Bloss|Mark S. Cembrowski|Bill Karsh|Jennifer Colonell|Richard D. Fetter|Nelson Spruston,CC-BY 4.0
channel2,channel2,ABC524,bossdb://bloss/bloss16/channel2,Single excitatory axons form clustered synapses onto CA1 pyramidal cell dendrites,https://api.bossdb.io/v1/mgmt/resources/bloss,bossadmin,x/x/xxxx,Image,uint8,True,Erik B. Bloss|Mark S. Cembrowski|Bill Karsh|Jennifer Colonell|Richard D. Fetter|Nelson Spruston,CC-BY 4.0
channel3,channel3,ABC525,bossdb://bloss/bloss16/channel3,Single excitatory axons form clustered synapses onto CA1 pyramidal cell dendrites,https://api.bossdb.io/v1/mgmt/resources/bloss,bossadmin,x/x/xxxx,Image,uint8,True,Erik B. Bloss|Mark S. Cembrowski|Bill Karsh|Jennifer Colonell|Richard D. Fetter|Nelson Spruston,CC-BY 4.0
image,image,ABC526,bossdb://bloss/bloss18/inage,Single excitatory axons form clustered synapses onto CA1 pyramidal cell dendrites,https://api.bossdb.io/v1/mgmt/resources/bloss,bossadmin,x/x/xxxx,Image,uint8,True,Erik B. Bloss|Mark S. Cembrowski|Bill Karsh|Jennifer Colonell|Richard D. Fetter|Nelson Spruston,CC-BY 4.0
em,em,ABC527,bossdb://gerhard2017/drosophilia_melanogaster_third_instar_larva/em,Conserved neural circuit structure across Drosophila larval development revealed by comparative connectomics,https://api.bossdb.io/v1/mgmt/resources/gerhard2017,bossadmin,x/x/xxxx,Image,uint8,True,Stephan Gerhard|Ingrid Andrade|Richard D Fetter|Albert Cardona|Casey M Schneider-Mizell,CC-BY 4.0
ssTEM_stack,ssTEM_stack,ABC528,bossdb://gerhard2017/drosophilia_melanogaster_third_instar_larva/ssTEM_stack,Conserved neural circuit structure across Drosophila larval development revealed by comparative connectomics,https://api.bossdb.io/v1/mgmt/resources/gerhard2017,bossadmin,x/x/xxxx,Image,uint8,True,Stephan Gerhard|Ingrid Andrade|Richard D Fetter|Albert Cardona|Casey M Schneider-Mizell,CC-BY 4.0
Proj4,cells_Pub,XBrainGTech5,bossdb://XBrainGTech5/Proj4/cells_Pub,Micro-computed tomography of mouse somatosensory cortex,https://api.bossdb.io/v1/mgmt/resources/XBrainGTech5,bossadmin,2017,Annotation,uint64,True,Eva L. Dyer|William Gray Roncal|Judy A. Prasad|Hugo L. Fernandes|Doga Gürsoy|Vincent De Andrade|Kamel Fezzaa|Xianghui Xiao|Joshua T. Vogelstein|Chris Jacobsen|Konrad P. Körding and Narayanan Kasthuri,CC-BY 4.0
Proj4,full_vol,XBrainGTech5,bossdb://XBrainGTech5/Proj4/full_vol,Micro-computed tomography of mouse somatosensory cortex,https://api.bossdb.io/v1/mgmt/resources/XBrainGTech5,bossadmin,2017,Image,uint8,True,Eva L. Dyer|William Gray Roncal|Judy A. Prasad|Hugo L. Fernandes|Doga Gürsoy|Vincent De Andrade|Kamel Fezzaa|Xianghui Xiao|Joshua T. Vogelstein|Chris Jacobsen|Konrad P. Körding and Narayanan Kasthuri,CC-BY 4.0
Proj4,vessels_Pub,XBrainGTech5,bossdb://XBrainGTech5/Proj4/vessels_Pub,Micro-computed tomography of mouse somatosensory cortex,https://api.bossdb.io/v1/mgmt/resources/XBrainGTech5,bossadmin,2017,Annotation,uint64,True,Eva L. Dyer|William Gray Roncal|Judy A. Prasad|Hugo L. Fernandes|Doga Gürsoy|Vincent De Andrade|Kamel Fezzaa|Xianghui Xiao|Joshua T. Vogelstein|Chris Jacobsen|Konrad P. Körding and Narayanan Kasthuri,CC-BY 4.0
sagittal_100um,annotation_100um_2016,ara_2016,bossdb://ara_2016/sagittal_100um/annotation_100um_2016,Adult Mouse Reference Atlas,https://api.bossdb.io/v1/mgmt/resources/ara_2016,bossadmin,2017,Annotation,uint64,True,Suvro Datta|Nick R. Dee|Aimee L. Desaki|Tsega Desta|Ellen Diep|Tim A. Dolbeare|Matthew J. Donelan|Hong-Wei Dong|Jennifer G. Dougherty|Ben J. Duncan|Amanda J. Ebbert|Gregor Eichele|Lili K. Estin|Casey Faber|Benjamin A. Facer|Rick Fields|Shanna R. Fischer|Tim P. Fliss|Cliff Frensley|Sabrina N. Gates|Katie J. Glattfelder|Kevin R. Halverson|Matthew R. Hart|John G. Hohmann|Maureen P. Howell|Darren P. Jeung|Rebecca A. Johnson|Patrick T. Karr|Reena Kawal|Jolene M. Kidney|Rachel H. Knapik|Chihchau L. Kuan|James H. Lake|Annabel R. Laramee|Kirk D. Larsen|Christopher Lau|Tracy A. Lemon|Agnes J. Liang|Ying Liu|Lon T. Luong|Jesse Michaels|Judith J. Morgan|Rebecca J. Morgan|Marty T. Mortrud|Nerick F. Mosqueda|Lydia L. Ng|Randy Ng|Geralyn J. Orta|Caroline C. Overly|Tu H. Pak|Sheana E. Parry|Sayan D. Pathak|Owen C. Pearson|Ralph B. Puchalski|Zackery L. Riley|Hannah R. Rockett|Stephen A. Rowland|Joshua J. Royall|Marcos J. Ruiz|Nadia R. Sarno|Katherine Schaffnit|Nadiya V. Shapovalova|Taz Sivisay|Clifford R. Slaughterbeck|Simon C. Smith|Kimberly A. Smith|Bryan I. Smith|Andy J. Sodt|Nick N. Stewart|Kenda-Ruth Stumpf|Susan M. Sunkin|Madhavi Sutram|Angelene Tam|Carey D. Teemer|Christina Thaller|Carol L. Thompson|Lee R. Varnam|Axel Visel|Ray M. Whitlock|Paul E. Wohnoutka|Crissa K. Wolkey|Victoria Y. Wong|Matthew Wood|Murat B. Yaylaoglu|Rob C. Young|Brian L. Youngstrom|Xu Feng Yuan|Bin Zhang|Theresa A. Zwingman,CC-BY 4.0
sagittal_100um,annotation_100um_2017,ara_2016,bossdb://ara_2016/sagittal_100um/annotation_100um_2017,Adult Mouse Reference Atlas,https://api.bossdb.io/v1/mgmt/resources/ara_2016,bossadmin,2017,Annotation,uint64,True,Suvro Datta|Nick R. Dee|Aimee L. Desaki|Tsega Desta|Ellen Diep|Tim A. Dolbeare|Matthew J. Donelan|Hong-Wei Dong|Jennifer G. Dougherty|Ben J. Duncan|Amanda J. Ebbert|Gregor Eichele|Lili K. Estin|Casey Faber|Benjamin A. Facer|Rick Fields|Shanna R. Fischer|Tim P. Fliss|Cliff Frensley|Sabrina N. Gates|Katie J. Glattfelder|Kevin R. Halverson|Matthew R. Hart|John G. Hohmann|Maureen P. Howell|Darren P. Jeung|Rebecca A. Johnson|Patrick T. Karr|Reena Kawal|Jolene M. Kidney|Rachel H. Knapik|Chihchau L. Kuan|James H. Lake|Annabel R. Laramee|Kirk D. Larsen|Christopher Lau|Tracy A. Lemon|Agnes J. Liang|Ying Liu|Lon T. Luong|Jesse Michaels|Judith J. Morgan|Rebecca J. Morgan|Marty T. Mortrud|Nerick F. Mosqueda|Lydia L. Ng|Randy Ng|Geralyn J. Orta|Caroline C. Overly|Tu H. Pak|Sheana E. Parry|Sayan D. Pathak|Owen C. Pearson|Ralph B. Puchalski|Zackery L. Riley|Hannah R. Rockett|Stephen A. Rowland|Joshua J. Royall|Marcos J. Ruiz|Nadia R. Sarno|Katherine Schaffnit|Nadiya V. Shapovalova|Taz Sivisay|Clifford R. Slaughterbeck|Simon C. Smith|Kimberly A. Smith|Bryan I. Smith|Andy J. Sodt|Nick N. Stewart|Kenda-Ruth Stumpf|Susan M. Sunkin|Madhavi Sutram|Angelene Tam|Carey D. Teemer|Christina Thaller|Carol L. Thompson|Lee R. Varnam|Axel Visel|Ray M. Whitlock|Paul E. Wohnoutka|Crissa K. Wolkey|Victoria Y. Wong|Matthew Wood|Murat B. Yaylaoglu|Rob C. Young|Brian L. Youngstrom|Xu Feng Yuan|Bin Zhang|Theresa A. Zwingman,CC-BY 4.0
sagittal_100um,average_100um,ara_2016,bossdb://ara_2016/sagittal_100um/average_100um,Adult Mouse Reference Atlas,https://api.bossdb.io/v1/mgmt/resources/ara_2016,bossadmin,2017,Image,uint16,True,Suvro Datta|Nick R. Dee|Aimee L. Desaki|Tsega Desta|Ellen Diep|Tim A. Dolbeare|Matthew J. Donelan|Hong-Wei Dong|Jennifer G. Dougherty|Ben J. Duncan|Amanda J. Ebbert|Gregor Eichele|Lili K. Estin|Casey Faber|Benjamin A. Facer|Rick Fields|Shanna R. Fischer|Tim P. Fliss|Cliff Frensley|Sabrina N. Gates|Katie J. Glattfelder|Kevin R. Halverson|Matthew R. Hart|John G. Hohmann|Maureen P. Howell|Darren P. Jeung|Rebecca A. Johnson|Patrick T. Karr|Reena Kawal|Jolene M. Kidney|Rachel H. Knapik|Chihchau L. Kuan|James H. Lake|Annabel R. Laramee|Kirk D. Larsen|Christopher Lau|Tracy A. Lemon|Agnes J. Liang|Ying Liu|Lon T. Luong|Jesse Michaels|Judith J. Morgan|Rebecca J. Morgan|Marty T. Mortrud|Nerick F. Mosqueda|Lydia L. Ng|Randy Ng|Geralyn J. Orta|Caroline C. Overly|Tu H. Pak|Sheana E. Parry|Sayan D. Pathak|Owen C. Pearson|Ralph B. Puchalski|Zackery L. Riley|Hannah R. Rockett|Stephen A. Rowland|Joshua J. Royall|Marcos J. Ruiz|Nadia R. Sarno|Katherine Schaffnit|Nadiya V. Shapovalova|Taz Sivisay|Clifford R. Slaughterbeck|Simon C. Smith|Kimberly A. Smith|Bryan I. Smith|Andy J. Sodt|Nick N. Stewart|Kenda-Ruth Stumpf|Susan M. Sunkin|Madhavi Sutram|Angelene Tam|Carey D. Teemer|Christina Thaller|Carol L. Thompson|Lee R. Varnam|Axel Visel|Ray M. Whitlock|Paul E. Wohnoutka|Crissa K. Wolkey|Victoria Y. Wong|Matthew Wood|Murat B. Yaylaoglu|Rob C. Young|Brian L. Youngstrom|Xu Feng Yuan|Bin Zhang|Theresa A. Zwingman,CC-BY 4.0
